AEKH01.1_genomic	0.00240733861268147	ZQV658	Lactobacillus iners
CAAKNZ01.1_genomic	0.24584830640326324	ZQV658	Bifidobacterium breve
GCF_902381625.1_genomic	0.7517443549840553	ZQV658	Bifidobacterium longum
