AEKH01.1_genomic	0.001661396554378592	PWG269	Lactobacillus iners
CAAKNZ01.1_genomic	0.6488379529293534	PWG269	Bifidobacterium breve
GCF_902381625.1_genomic	0.349500650516268	PWG269	Bifidobacterium longum
